,Titre,song_id,Artiste (features),Album,album_id,Date de sortie,Artiste,Lyrics
11,Beautiful People Beautiful Problems,3096150,Lana Del Rey (Ft. Stevie Nicks),Lust For Life,331260,"{'year': 2017, 'month': 7, 'day': 21}",Lana Del Rey,"[Verse 1: Lana Del Rey]
Blue is the color of the planet from the view above
Long live our reign, long live our love
Green is the planet from the eyes of a turtle dove
'Til it runs red, runs red with blood

[Pre-Chorus: Lana Del Rey]
We get so tired and we complain
'Bout how it's hard to live
It's more than just a video game

[Chorus: Lana Del Rey]
But we're just beautiful people
With beautiful problems, yeah
Beautiful problems, God knows we've got them
But we gotta try (Lie-la-lie)
Every day and night (Lie-la-lie)

[Verse 2: Stevie Nicks]
Blue is the collar of the shirt of the man I love
He's hard at work, hard to the touch
But warm is the body of the girl from the land he loves
My heart is soft, my past is rough

[Pre-Chorus: Lana Del Rey, Lana Del Rey & Stevie Nicks]
But when I love him, get a feeling
Something close to like a sugar rush
It runs through me, but is it wasted love?
(It's not wasted love)
[Chorus: Lana Del Rey, Stevie Nicks, Lana Del Rey & Stevie Nicks]
But we're just beautiful people
With beautiful problems, yeah
Beautiful problems, God knows we've got them
But we gotta try (Lie-la-lie)
Every day and night (Lie-la-lie)

[Bridge: Lana Del Rey, Lana Del Rey & Stevie Nicks]
Yeah we've gotta try (Lie-la-lie)
We gotta walk through fire (Lie-la-lie)
Because we're just

[Chorus: Stevie Nicks, Lana Del Rey & Stevie Nicks]
Beautiful people with beautiful problems, yeah
(We're just)
Beautiful problems, God knows we've got them
(Beautiful people)
Beautiful people with beautiful problems, yeah
(We're just)
Beautiful problems, God knows we've got them

[Outro: Lana Del Rey & Stevie Nicks]
So beautiful
Yeah
Yeah, yeah
Yeah32EmbedShare URLCopyEmbedCopy"
12,Tomorrow Never Came,3058558,Lana Del Rey (Ft. Sean Lennon),Lust For Life,331260,"{'year': 2017, 'month': 7, 'day': 21}",Lana Del Rey,"[Verse 1: Lana Del Rey]
""Hey, what you doin'?"" Not a lot
Shakin' and movin' at my local spot
Baby, don't ask me why, don't ask me why
Why, why, why, why, why, why, why

[Pre-Chorus: Lana Del Rey]
Lay, Lady, lay on that side of a paradise
In the Tropic of Cancer
'Cause if I had my way, you would always stay
And I'd be your tiny dancer, honey

[Chorus: Lana Del Rey]
I waited for you
In the spot you said to wait
In the city on the park bench
In the middle of the pourin' rain
'Cause I adored you
I just wanted things to be the same
You said to meet me up there tomorrow
But tomorrow never came
Tomorrow never came

[Verse 2: Sean Lennon]
Hey, what you thinkin'? Penny for your thoughts
Those lights are blinkin' on that old jukebox
But don't ask me why, just swallow some wine
Wi-wi-wi-wi-wi-wi-wine
[Pre-Chorus: Sean Lennon]
Stay, baby, stay on the side of a paradise
In the Tropic of Cancer
'Cause if I had my way, you would always stay
And you'd be my tiny dancer, baby

[Chorus: Lana Del Rey & Sean Lennon]
I waited for you
In the spot you said to wait
In the city on the park bench
In the middle of the pourin' rain
'Cause I adored you
And I just wanted things to be the same
You said you'd meet me up there tomorrow
But tomorrow never came
Tomorrow never came

[Bridge: Lana Del Rey, Both]
Roses out in your country house
We played guitar in your barn
And everyday felt like Sunday
And I, I wish we had stayed home
And I could put on the radio to our favorite song
Lennon and Yoko, we would play all day long
""Isn't life crazy?"", I said now that I'm singin' with Sean
Whoa
[Chorus: Lana Del Rey & Sean Lennon]
I could keep waitin' for you
In the spot we'd always wait
In the city, on the park bench
In the summer, on the pourin' rain
Honey, don't ignore me
I just wanted it to be the same
You said you'd love me like no tomorrow
I guess tomorrow never came (No, no, no)
Tomorrow never came (No, no)
Tomorrow never came (No, no, no)
Tomorrow never came28EmbedShare URLCopyEmbedCopy"
13,Heroin,3130732,Lana Del Rey,Lust For Life,331260,"{'year': 2017, 'month': 7, 'day': 21}",Lana Del Rey,"[Verse 1]
Topanga is hot tonight, the city by the bay
Has movie stars and liquor stores and soft decay
The rumblin' from distant shores sends me to sleep
But the facts of life can sometimes make it hard to dream

[Pre-Chorus]
Life rocked me like Mötley
Grabbed me by the ribbons in my hair
Life rocked me ultra softly
Like the heavy metal that you wear

[Chorus]
I'm flyin' to the moon again, dreamin' about heroin
How it gave you everything and took your life away
I put you on an aeroplane, destined for a foreign land
I hoped that you'd come back again
And tell me everything's okay, ay, babe, yeah

[Verse 2]
Topanga's hot today, Manson's in the air
And all my friends have gone, 'cause they still feel him here
I want to leave, I'll probably stay another year
It's hard to leave when absolutely nothing's clear

[Pre-Chorus]
Life rocked me like Mötley
Bad beginnin' to my new year
Life rocked me ultra softly
Like the heavy metal that you hear
[Chorus]
I'm flyin' to the moon again, dreamin' about heroin
And how it gave you everything and took your life away
I put you on the aeroplane, destined for a foreign land
I thought that you'd come back again
To tell me everything's okay, ay, babe, yeah

[Bridge]
(It's fucking hot, hot) Winter in the city
Somethin' 'bout this weather made these kids go crazy
(It's hot) Even for February
Somethin' 'bout this sun has made these kids get scary
Oh, writin' in blood on my walls and shit
Like, ah, oh my God
Jumpin' off from the walls into the docks and shit
Oh, ho ho ho, I'd be lyin' if I said I wasn't sick of it
Baby (Baby), come on (Come on), come on (Come on)

[Chorus]
I'm flyin' to the moon again, dreamin' about marzipan
Taking all my medicine to take my thoughts away
I'm getting on that aeroplane, leavin' my old man again
I hope that I come back one day
To tell you that I really changed, baby

[Outro]
(It's hot, hot) Somethin' 'bout the city
Don't know what it is, it makes my head get crazy
Oh, makes me feel like I can change
Oh, ho ho ho, all of my evil ways and shit
Oh, I'd be lying if I said I wasn't sick of it44EmbedShare URLCopyEmbedCopy"
14,Change,3118232,Lana Del Rey,Lust For Life,331260,"{'year': 2017, 'month': 7, 'day': 21}",Lana Del Rey,"[Verse 1]
There's somethin' in the wind, I can feel it blowin' in
It's comin' in softly on the wings of a bomb
There's somethin' in the wind, I can feel it blowin' in
It's comin' in hotly and it's coming in strong

[Refrain]
Lately, I've been thinkin' it's just someone else's job to care
Who am I to sympathize when no one gave a damn?
I've been thinkin' it's just someone else's job to care
Who am I to wanna try? But

[Pre-Chorus]
Change is a powerful thing, people are powerful beings
Tryin' to find the power in me to be faithful
Change is a powerful thing, I feel it comin' in me
Maybe by the time summer's done
I'll be able to be honest, capable
Of holdin' you in my arms without lettin' you fall
When I don't feel beautiful or stable
Maybe it's enough to just be where we are, because

[Chorus]
Every time that we run, we don't know what it's from
Now we finally slow down, we feel close to it
There's a change gonna come, I don't know where or when
But whenever it does, we'll be here for it
[Verse 2]
There's somethin' in the wind, I can feel it blowin' in
It's comin' in softly on the wings of a song
There's somethin' in the water, I can taste it turnin' sour
It's bitter, I'm coughin', but now it's in my blood

[Refrain]
Lately, I've been thinkin' it's just someone else's job to care
Who am I to sympathize when no one gave a damn?
I've been thinkin' it's just someone else's job to care
'Cause who am I to wanna try? But

[Pre-Chorus]
Change is a powerful thing, people are powerful beings
Tryin' to find the power in me to be faithful
Change is a powerful thing, I feel it comin' in me
Maybe by the time summer's done
I'll be able to be honest, capable
Of holdin' you in my arms without letting you fall
When I don't feel beautiful or stable
Maybe it's enough to just be where we are, because

[Chorus]
Every time that we run, we don't know what it's from
Now we finally slow down, we feel close to it
There's a change gonna come, I don't know where or when
But whenever it does, we'll be here for it
[Outro]
Yeah, whenever it does, we'll be here for it
Whenever it does, we'll be here for it42EmbedShare URLCopyEmbedCopy"
15,Get Free,3130733,Lana Del Rey,Lust For Life,331260,"{'year': 2017, 'month': 7, 'day': 21}",Lana Del Rey,"[Verse 1]
Finally
I'm crossing the threshold
From the ordinary world
To the reveal of my heart
Undoubtedly
That will for certain
Take the dead out of the sea
And the darkness from the arts

[Pre-Chorus]
This is my commitment
My modern manifesto
I'm doin' it for all of us
Who never got the chance
For… and for… (Shut up, shut up)
And all my birds of paradise (Shut up, shut up)
Who never got to fly at night (Shut up, shut up)
'Cause they were caught up in the dance

[Chorus]
Sometimes it feels like I've got a war in my mind
I want to get off, but I keep ridin' the ride
I never really noticed that I had to decide
To play someone's game or live my own life
And now I do
I wanna move
Out of the black (Out of the black)
Into the blue (Into the blue)
[Verse 2]
Finally
Gone is the burden
Of the Crowley way of being
That comes from energies combined
Like my part was I
Was not discernin'
And you, as we found out
Were not in your right mind

[Pre-Chorus]
There's no more chasing rainbows
And hoping for an end to them
Their arches are illusions
Solid at first glance
But then you try to touch them (Touch, touch)
There's nothing to hold on to (Hold, hold)
The colors used to lure you in (Shut up, shut up)
And put you in a trance (Ah, ah, ah, yeah)

[Chorus]
Sometimes it feels like I've got a war in my mind
I want to get off, but I keep ridin' the ride
I never really noticed that I had to decide
To play someone's game or live my own life
And now I do
I wanna move
Out of the black (Out of the black)
Into the blue (Into the blue)
Out of the black (Out of the black)
Into the blue (Into the blue)
Out of the black (Out of the black)
Into the blue (Into the blue)64EmbedShare URLCopyEmbedCopy"
0,Yes to Heaven,2840832,Lana Del Rey,The Last Shadow Puppets Collaboration* [Shelved],751777,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,"[Verse 1]
If you dance, I'll dance
And if you don't, I'll dance anyway
Give peace a chance
Let the fear you have fall away

[Pre-Chorus]
I've got my eye on you
I've got my eye on you

[Chorus]
Say yes to heaven
Say yes to me
Say yes to heaven
Say yes to me

[Verse 2]
If you go, I'll stay
You come back, I'll be right here
Like a barge at sea
In the storm, I stay clear

[Pre-Chorus]
'Cause I've got my mind on you
I've got my mind on you
[Chorus]
Say yes to heaven
Say yes to me
Say yes to heaven
Say yes to me

[Verse 3]
If you dance, I'll dance
I'll put my red dress on again
And if you fight, I'll fight
It doesn't matter, now it's all gone

[Pre-Chorus]
I've got my mind on you
I've got my mind on you

[Chorus]
Say yes to heaven
Say yes to me
Say yes to heaven
Say yes to me

[Outro]
I've got my eye on you
I've got my eye on you
I've got my eye on you
I've got my mind on you19EmbedShare URLCopyEmbedCopy"
1,Under Your Skin,7427003,Lana Del Rey,The Last Shadow Puppets Collaboration* [Shelved],751777,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,
2,Dealer,5936464,Lana Del Rey (Ft. Miles Kane),The Last Shadow Puppets Collaboration* [Shelved],751777,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,"[Verse 1: Miles Kane]
Please don't try to find me through my dealer
He won't pick up his phone
Please don't try my father either
He ain't been home for years
I know I'm no spirit-seeker
I can't sleep through the tears
I get lost in the ether

[Chorus: Lana Del Rey, Lana Del Rey & Miles Kane]
I check in, I wreck it, I turn it around
I gave you all my money, gave you all my money
Gave you all my money, gave you all my money
I don't wanna live
I don't wanna give you nothing
'Cause you never give me nothing back
Why can't you be good for something?
Not one shirt off your back
Why can't you be good for something?
Not one shirt off your back

[Verse 2: Miles Kane]
Please don't try to find me through my dealer
He won't pick up his phone
Please don't try my doctor either
He won't take any calls
He's no fucking spirit healer
He just can't stop to talk
But he's gone now for the weekend
[Chorus: Lana Del Rey]
I check in, I wreck it, and I'll explain
I gave you all my money, gave you all my money
Gave you all my money, gave you all my money
I don't wanna live
I don't wanna give you nothing
'Cause you never give me nothing back
Why can't you be good for something?
Not one shirt off your back
Why can't you be good for something?
Not one shirt off your back

[Outro: Miles Kane & Lana Del Rey]
555
Please don't try to find me through my dealer (9275, 555)
He won't pick up his phone (Now you've got a busy tone)
All circuits are busy, goodbye
All circuits are busy, you're high
Please don't try my father either (All circuits are busy, goodbye)
He ain't been home for years (All circuits are busy, you're high)50EmbedShare URLCopyEmbedCopy"
3,Thunder (Demo),7304328,Lana Del Rey,The Last Shadow Puppets Collaboration* [Shelved],751777,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,"[Verse 1]
You roll like thunder
When you come crashin' in
Town ain't been the same
Since you left with all your friends
You roll like thunder
When you come crashing in
Regattas in the wind
That's why you're visiting

[Pre-Chorus]
You act like fucking Mr. Brightside when you're with all your friends
But I know what you're like
When the party ends

[Chorus]
Just do it
Just do it, don't wait
Just do it
Just do it, don't wait

[Verse 2]
You roll like thunder
Pourin' all your drinks
The party's lit and you, my friend, half-cut when it begins
You roll like thunder
You're tryna catch that wind
That lightning in the bottle
That moonbeam in your hand
[Pre-Chorus]
And you try to see the bright side when each nеw day begins
But you're not satisfied
At thе rainbow's end

[Chorus]
Just do it
Just do it, don't wait
I don't wanna wait
Just do it
Just do it, don't wait

[Bridge]
'Cause if you're on fire, you're on fire (Just do it)
Just keep burnin' 'til rain (Just do it, don't wait)
Baby, keep me ablaze
Honey, if you're on fire, you're on fire (Just do it)
Just keep burning, keep me alive (Just do it, don't wait)
Spare your blade

[Chorus]
Just do it
Just do it, don't wait
If hello just means goodbye then honey, better walk away
Just do it
Just do it, don't wait
If hello just means goodbye then baby, better walk away
Just do it
Just do it, don't wait
'Cause I don't wanna wait
Just do it
Just do it, don't wait
[Outro]
(Just do it)
(Just do it, don't wait)
If you're on fire, you're on fire
You should just keep burning
(Just do it)
(Just do it, don't wait)
(Just do it)
(Just do it, don't wait)EmbedShare URLCopyEmbedCopy"
4,Dope,6877110,Lana Del Rey,The Last Shadow Puppets Collaboration* [Shelved],751777,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,
5,Loaded,3655276,Miles Kane,The Last Shadow Puppets Collaboration* [Shelved],751777,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,"[Verse 1]
Tripping on the sidewalk
Living like a cyclone
Was I in your heart?
Guess I’ll never know where you go
Harsh words in the headlamps
Time to leave

[Verse 2]
Racing like a psycho
Walking on a tightrope
Funky like a monkey
With my makeup running
Too proud to find no time to breathe

[Chorus]
My baby's always threatening to leave
You can do that or be here
Almost brought me down to my knees
You said I've never been clear
Honey, you better believe
Now that there's nothing to fear
You can just leave

(Guitar solo)
[Verse 3]
Walking like I'm tanked up
Reading from the black book
Everyone you know is a roady-go sinner
You look away as they crucify me
Sleeping in the wreckage
Loaded like a weapon
Bombing down jacina like the end is coming
I prophesize you'll miss the highs with me

[Chorus]
My baby's always threatening to leave
You can do that or be here
Almost brought me down to my knees
You said I've never been clear
Honey, you better believe
Now that there's nothing to fear
You can just leave

[Bridge]
Would you say my prayers
If I came here ill-prepared
You can paint it all black
'cause you're never gonna get it clear
When it's easier to leave
When it's easier to leave
(Too tired to try to let it go)
[Chorus]
My baby's always threatening to leave
You can do that or be here
Almost brought me down to my knees
(Too tired to try to let it go)
You said I've never been clear
Honey, you better believe
Now that there's nothing to fear
You can just leave

[Outro]
Too tired to try to let it go
Too tired to try to let it go
Too tired to try to let it go
Too tired to try to let it go
Too tired to try to let it go2EmbedShare URLCopyEmbedCopy"
6,California (Demo),5950164,Lana Del Rey,The Last Shadow Puppets Collaboration* [Shelved],751777,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,"Gazing at horizons but never quite reaching them
(One, two, three, four)
And still I tell you every time, oh2EmbedShare URLCopyEmbedCopy"
0,Lust for Life,3037651,Lana Del Rey (Ft. The Weeknd),Lust For Life - CDr Single,827197,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,"[Verse 1: Lana Del Rey]
Climb up the H of the Hollywood sign (Yeah)
In these stolen moments, the world is mine (Doo-wop, doo-wop)
There's nobody here, just us together (Sha-doop, sha-doop)
Keepin' me hot like July forever
'Cause we're the masters of our own fate
We're the captains of our own souls
There's no way for us to come late
'Cause, boy, we're gold, boy, we're gold
And I was like...

[Pre-Chorus: Lana Del Rey, The Weeknd]
Take off, take off, take off all your clothes
Take off, take off, take off all your clothes
Take off, take off, take off all of your clothes
They say only the good die young
That just ain't right
'Cause we're having too much fun
Too much fun tonight (Yeah)

[Chorus: Lana Del Rey, The Weeknd]
And a lust for life, and a lust for life
And a lust for life, and a lust for life
Keeps us alive, keeps us alive
Keeps us alive, keeps us alive
And a lust for life, and a lust for life
And a lust for life, and a lust for life
Keeps us alive, keeps us alive
Keeps us alive, keeps us alive
[Verse 2: Lana Del Rey, The Weeknd, Both]
(Then) We dance on the H of the Hollywood sign (Yeah)
'Til we run out of breath, gotta dance 'til we die (Doo-wop, doo-wop)
My boyfriend's back and he's cooler than ever (Sha-doop, sha-doop)
There's no more night, blue skies forever
'Cause we're the masters of our own fate
We're the captains of our own souls
So there's no need for us to hesitate
We're all alone, let's take control
And I was like…

[Pre-Chorus: The Weeknd, Lana Del Rey]
Take off, take off, take off all your clothes
Take off, take off, take off all your clothes
Take off, take off, take off all of your clothes
They say only the good die young
That just ain't right
'Cause we're havin' too much fun
Too much fun tonight (Yeah)

[Chorus: Lana Del Rey, The Weeknd]
And a lust for life, and a lust for life
And a lust for life, and a lust for life
Keeps us alive, keeps us alive
Keeps us alive, keeps us alive
And a lust for life, and a lust for life
And a lust for life, and a lust for life
Keeps us alive, keeps us alive
Keeps us alive, keeps us alive (Oh)
[Bridge: Lana Del Rey, The Weeknd]
My boyfriend's back and he's cooler than ever
There's no more night, blue skies forever
I told you twice in our love letter
There's no stopping now, green lights forever
And I was like…

[Pre-Chorus: Lana Del Rey]
Take off, take off, take off all your clothes
Take off, take off, take off all your clothes
Take off, take off, take off all of your clothes

[Chorus: Lana Del Rey, The Weeknd]
And a lust for life, and a lust for life
And a lust for life, and a lust for life
Keeps us alive, keeps us alive
Keeps us alive, keeps us alive
And a lust for life, and a lust for life
And a lust for life, and a lust for life
Keeps us alive, keeps us alive
Keeps us alive, keeps us alive (Oh)150EmbedShare URLCopyEmbedCopy"
1,Lust for Life (Instrumental),7297464,Lana Del Rey,Lust For Life - CDr Single,827197,"{'year': 2017, 'month': None, 'day': None}",Lana Del Rey,
0,Honeymoon,1788492,Lana Del Rey,Honeymoon,126114,"{'year': 2015, 'month': 9, 'day': 18}",Lana Del Rey,"[Verse 1]
We both know that it's not fashionable to love me
But you don't go 'cause, truly, there's nobody for you but me
We could cruise to the blues
Wilshire Boulevard, if we choose
Or whatever you wanna do
We make the rules

[Chorus]
Our honeymoon
Our honeymoon
Our honeymoon
Say you want me too
Say you want me too
Dark blue
Dark blue

[Verse 2]
We both know the history of violence that surrounds you
But I'm not scared, there's nothing to lose now that I've found you
And we could cruise to the news
Pico Boulevard in your used
Little bullet car, if we choose
Mr. ""Born to Lose""

[Chorus]
Our honeymoon
Our honeymoon
Our honeymoon
Say you want me too
Say you want me too
Dark blue
Dark blue
[Bridge]
There are violets in your eyes
There are guns that blaze around you
There are roses in between my thighs
Fire that surrounds you
It's no wonder every man in town
Had neither fought nor found you
Everything you do is elusive
To even your honey dew

[Chorus]
Our honeymoon
Our honeymoon
Our honeymoon
Doo, doo, doo, doo, doo, da, da, da, da, da
Doo, doo, doo, doo, doo, da, da, da, da, da
Doo, doo, doo, doo, doo, da, da, da, da, da, da, da

[Outro]
Dreaming away your life
Dreaming away your life
Dreaming away your life
Hmm, mmm
Dreaming away your life
Dreaming away your life
Dreaming away your life
Hmm, hmm, mmm96EmbedShare URLCopyEmbedCopy"
1,Music to Watch Boys To,2129909,Lana Del Rey,Honeymoon,126114,"{'year': 2015, 'month': 9, 'day': 18}",Lana Del Rey,"[Chorus]
(I like you a lot)
Putting on my music while I’m watching the boys
(So I do what you want)
Singing soft grunge just to soak up the noise
(With ribbons in knots)
Play 'em like guitars, only one of my toys
('Cause I like you a lot)
No holds barred, I was sent to destroy, yeah

[Verse 1]
Pink flamingos
Always fascinated me
I know what only the girls know
Hoes with lies akin to me

[Pre-Chorus 1]
I, I see you're going
So I play my music, watch you leave

[Chorus]
(I like you a lot)
Putting on my music while I’m watching the boys
(So I do what you want)
Singing soft grunge just to soak up the noise
(With ribbons in knots)
Play 'em like guitars, only one of my toys
('Cause I like you a lot)
No holds barred, I was sent to destroy, yeah
[Verse 2]
Velveteen and living single
It never felt that right to me
I know what only the girls know
Lies can buy eternity

[Pre-Chorus 2]
I, I see you leaving
So I push record and watch you leave

[Chorus]
(I like you a lot)
Putting on my music while I’m watching the boys
(So I do what you want)
Singing soft grunge just to soak up the noise
(With ribbons in knots)
Play 'em like guitars, only one of my toys
('Cause I like you a lot)
No holds barred, I was sent to destroy, yeah

[Bridge]
I live to love you
And I love to love you
And I live to love you, boy
I live to love you
And I love to love you
And I live to love you, boy
Nothing gold can stay
Like love or lemonade
Or sun or summer days
It's all a game to me anyway
[Chorus]
(I like you a lot)
Putting on my music while I’m watching the boys
(So I do what you want)
Singing soft grunge just to soak up the noise
(With ribbons in knots)
Play 'em like guitars, only one of my toys
('Cause I like you a lot)
No holds barred, I was sent to destroy, yeah

[Outro]
Putting on my music while I’m watching the boys
Putting on my music while I’m watching the boys40EmbedShare URLCopyEmbedCopy"
2,Terrence Loves You,2286540,Lana Del Rey,Honeymoon,126114,"{'year': 2015, 'month': 9, 'day': 18}",Lana Del Rey,"[Verse 1]
You are what you are
I don't matter to anyone
But Hollywood legends
Will never grow old
And though our love was hidden
Well, it will never grow cold

[Chorus]
But I lost myself when I lost you
But I still got jazz when I've got those blues
And I lost myself when I lost you
And I still get trashed, darling, when I hear your tunes

[Verse 2]
But you are who you are
I won't change you for anything
For when you are crazy
I'll let you be bad
I'll never dare change thee
To what you are not

[Chorus]
But I lost myself when I lost you
But I still got jazz when I've got those blues
I lost myself and I lost you too
And I still get trashed, baby, when I hear your tunes
[Bridge]
I put the radio on, hold you tight in my mind
Isn’t strange that you’re not here with me
I’m putting all the lights on and the television
Trying to transmit, can you hear me?
Ground control to Major Tom
Can you hear me all night long?
Ground control to Major Tom

[Chorus]
Well, I lost myself when I lost you
But I still got jazz when I've got the blues
I lost myself and I lost you too
And I still get trashed, honey, when I hear your tunes

[Outro]
Mmmm-mmm-mmm-mmm
Mmmm-mmm-mmm-mmm
Mmmm
Mmmm-mmm-mmm-mmm
Mmmm48EmbedShare URLCopyEmbedCopy"
3,God Knows I Tried,2286553,Lana Del Rey,Honeymoon,126114,"{'year': 2015, 'month': 9, 'day': 18}",Lana Del Rey,"[Intro]
Hmmm-mm
Hmmm-mm

[Verse 1]
Sometimes, I wake up in the morning
To red, blue, and yellow skies
It's so crazy, I could drink it like tequila sunrise

[Pre-Chorus]
Put on that Hotel California
Dance around like I'm insane
I feel free when I see no one
And nobody knows my name

[Chorus]
God knows I lived, God knows I died
God knows I begged
Begged, borrowed, and cried
God knows I loved, God knows I lied
God knows I lost, God gave me life
And God knows I tried
God knows I tried, God knows I tried, God knows I tried

[Verse 2]
Sometimes, I wake up in the morning
To red, blue, and yellow lights
On Monday they destroy me
But by Friday I'm revived
[Pre-Chorus]
Put on that Hotel California
Wear my blinders in the rain
I've got nothing much to live for
Ever since I found my fame

[Chorus]
God knows I lived, God knows I died
God knows I loved, God knows I lied
God knows I begged
Begged, borrowed, and cried
God knows I lost, God gave me life
And God knows I tried
God knows I tried, God knows I tried, God knows I tried

[Bridge]
So let there be light
Let there be light
Light up my life, light up my life
Let there be light, let there be light
Light up my life, light up my life

[Outro]
And God knows I tried, God knows I tried
God knows I tried, God knows I tried
God knows I tried, God knows I tried
God knows I tried, God knows I tried20EmbedShare URLCopyEmbedCopy"
4,High By The Beach,2276865,Lana Del Rey,Honeymoon,126114,"{'year': 2015, 'month': 9, 'day': 18}",Lana Del Rey,"[Intro]
High-igh-igh-igh
High-igh-igh-igh

[Verse 1]
Boy, look at you, lookin' at me
I know you know how I feel
Lovin' you is hard, bein' here's harder
You take the wheel
I don't wanna do this anymore
It's so surreal
I can't survive
If this is all that's real

[Chorus]
All I wanna do is get high by the beach
Get high by the beach, get high
All I wanna do is get by by the beach
Get by, baby, baby, bye bye
The truth is I never bought into your bullshit
When you would pay tribute to me 'cause I know that
All I wanted to do was get high by the beach
Get high, baby, baby, bye bye

[Verse 2]
Boy, look at you, lookin' at me
I know you don't understand
You could be a bad motherfucker
But that don't make you a man
Now you're just another one of my problems
Because you got out of hand
We won't survive
We're sinkin' into the sand
[Chorus]
All I wanna do is get high by the beach
Get high by the beach, get high
All I wanna do is get by by the beach
Get by baby, baby, bye bye
The truth is I never bought into your bullshit
When you would pay tribute to me 'cause I know that
All I wanted to do was get high by the beach
Get high, baby, baby, bye bye

[Bridge]
Lights, camera, acción
I'll do it on my own
Don't need your money, money
To get me what I want
Lights, camera, acción
I'll do it on my own
Don't need your money, money
To get me what I want

[Chorus]
All I wanna do is get high by the beach
Get high by the beach, get high
All I wanna do is get by by the beach
Get by baby, baby, bye bye
The truth is I never bought into your bullshit
When you would pay tribute to me 'cause I know that
All I wanted to do was get high by the beach
Get high, baby, baby, bye bye
[Harmonization]
High-igh-igh-igh-igh-igh-igh-igh-igh
High-igh-igh-igh-igh-igh
High-igh-igh-igh-igh-igh-igh
High-igh-igh-igh-igh-igh-igh-igh

[Outro]
Anyone can start again
Not through love, but through revenge
Through the fire, we're born again
Peace by vengeance, brings the end
(High-igh-igh-igh)299EmbedShare URLCopyEmbedCopy"
5,Freak,2286555,Lana Del Rey,Honeymoon,126114,"{'year': 2015, 'month': 9, 'day': 18}",Lana Del Rey,"[Verse 1]
Flames so hot that they turn blue
Palms reflecting in your eyes like an endless summer
That's the way I feel for you
If time stood still, I'd take this moment, make it last forever

[Pre-Chorus]
Your halo's full of fire
I'm rising up, rising up
My hot love's full of fire
Love's full of fire
La, ah

[Chorus]
Baby, if you wanna leave, come to California
Be a freak like me, too
Screw your anonymity, loving me is all you need
To feel like I do
We could slow dance to rock music, kiss while we do it
Talk 'til we both turn blue
Baby, if you wanna leave, come to California
Be a freak like me, too

[Verse 2]
Leather black and eyes of blue (blue, blue, blue)
Sun reflecting in your eyes like an easy rider
Life makes sense when I'm with you
Looking back, my past
It all seems stranger than a stranger
[Pre-Chorus]
So let's dance in slow motion
Tear it up, tear it up
And let's dance by the ocean
Ah, ah

[Chorus]
Baby, if you wanna leave, come to California
Be a freak like me, too
Screw your anonymity, loving me is all you need
To feel like I do
We could slow dance to rock music, kiss while we do it
Talk 'til we both turn blue
Baby, if you wanna leave, come to California
Be a freak like me, too

[Bridge]
Ooh-ooh
You're cold as ice, baby
But when you're nice, baby
You're so amazing in every way
Ooh-ooh
You're cold as ice, baby
I don't wanna fight, baby
It's like I told you
If you stay, I'll stay (yeah)
[Chorus]
Baby, if you wanna leave, come to California
Be a freak like me, too
(Take it to the back if you really wanna talk)
Screw your anonymity, loving me is all you need
To feel like I do
(Take it to the back if you really wanna talk)
We could slow dance to rock music, kiss while we do it
Talk 'til we both turn blue
Baby, if you wanna leave, come to California
Be a freak like me, too

[Outro]
Hmmm-hmmm-mmmm
Hmmm-hmmm-mmmm34EmbedShare URLCopyEmbedCopy"
